X,Y,wkt_geom,fid,UUID,MS_CD,EU_CD,VISS_MS_CD,SJONAMN,SJOID,CATEGORY,HARO,DAROID_UT,DISTRICT,COMP_AUTH,COUNTRY,WB,VERSION,URL_VISS,SHAPE_Leng,GVatten,G_EU_CD,G_MS_CD,centroid_x,centroid_y
13.8590161,63.89352199,Point (443982.07392544473987073 7085650.37946400512009859),4573,SE6B1BEE48-DC3B-40B2-8E32-A42F3CACB742,WA57669049,SE708826-140444,SE708826-140444,Långtjärnen,708826-140444,LW,40000,709025-140384,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA57669049,2615.948342,N,,,443982,7085650
19.14009593,63.86404539,Point (703376.49689428880810738 7088465.13062853645533323),4572,SE5BCA6F3D-FB2A-41A9-8702-DE0605EC62A6,WA80035933,SE708824-166421,SE708824-166421,Inner-Bjännsjön,708824-166421,LW,30000,708843-166381,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA80035933,1790.917051,N,,,703376,7088465
16.04662336,63.86648384,Point (551434.61872546770609915 7082558.46655116509646177),4571,SEA4C6815A-494F-438A-A2BC-2A26487A8F9E,WA71639620,SE708807-151220,SE708807-151220,Väster-Rudsjön,708807-151220,LW,38000,708432-151130,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA71639620,16316.16632,N,,,551435,7082558
14.76088264,63.89642863,Point (488260.72424880578182638 7085495.23276801407337189),4570,SE19642772-BEAA-4BF6-8862-A5BB31C72D91,WA28697415,SE708796-144904,SE708796-144904,Väster-Lillsjön,708796-144904,LW,40000,708816-144872,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA28697415,1944.744977,N,,,488261,7085495
12.91072414,63.86660103,Point (397335.77725564752472565 7083830.36723840143531561),4569,SED4615913-1767-4643-8CFE-6F12892B448B,WA66105250,SE708793-135819,SE708793-135819,Stor-Valtjärnen,708793-135819,LW,40000,708735-135752,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA66105250,4135.121082,N,,,397336,7083830
19.03846006,63.85871664,Point (698426.00067049160134047 7087552.45688663516193628),4568,SE05DC4E48-ECF5-45B3-BD83-D37726424824,WA84896788,SE708786-165795,SE708786-165795,Stensvattnet,708786-165795,LW,31000,708724-165971,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA84896788,11151.17867,N,,,698426,7087552
18.26259494,63.8678144,Point (660281.08636735077016056 7086383.38291263580322266),4551,SEEC204367-FF88-432D-A7E5-E221E4BD1DB9,WA79262932,SE708619-162132,SE708619-162132,Remmarsjön,708619-162132,LW,34000,708667-162049,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA79262932,5692.737455,N,,,660281,7086383
18.63550714,63.85579649,Point (678662.71557408210355788 7086036.44674412161111832),4550,SEEB8F2566-D7FF-4F3C-B26C-ABD835B34935,WA82633986,SE708611-163977,SE708611-163977,Lillsjön,708611-163977,LW,32000,708615-163897,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA82633986,2434.681824,N,,,678663,7086036
18.0339664,63.86722435,Point (649059.36195957590825856 7085763.31648710742592812),4549,SE8C3C8516-DD9D-4692-B6E3-409FF0859B6F,WA42737557,SE708611-160960,SE708611-160960,Norrtjärnen,708611-160960,LW,34000,708651-160949,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA42737557,958.494271,N,,,649059,7085763
19.52046824,63.84307159,Point (722203.89165992883499712 7087401.16672746930271387),4548,SEC82E595D-A105-414F-9E0C-CAB05A8F183C,WA58398811,SE708608-168268,SE708608-168268,Torrsjön,708608-168268,LW,29000,708833-168258,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA58398811,6117.660833,N,,,722204,7087401
17.99923411,63.86790414,Point (647350.29955388931557536 7085757.67565729469060898),4547,SECB7AE7F6-0552-4AF1-AFDD-38272E493AF6,WA67553122,SE708572-160808,SE708572-160808,Blackfjällsjön,708572-160808,LW,34000,708675-160784,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA67553122,2964.69259,N,,,647350,7085758
13.54136996,63.856768,Point (428294.94659402250545099 7081872.74061423633247614),4546,SE05310B6F-5BFA-43AA-9CF3-A0D56D2969C9,WA81873103,SE708569-138850,SE708569-138850,Vuongelejaure,708569-138850,LW,40000,708494-138969,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA81873103,3132.728007,N,,,428295,7081873
14.69690819,63.87127073,Point (485107.49599300866248086 7082704.72680087294429541),4545,SE4A35A0BA-6FC4-4A2E-BA4C-B16533B175F5,WA79165812,SE708513-144712,SE708513-144712,Tuvattnet,708513-144712,LW,40000,708621-144508,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA79165812,8954.304236,N,,,485107,7082705
16.48353153,63.85945887,Point (572922.36472691874951124 7082201.4022893849760294),4544,SEB3D17822-9809-4B45-B834-962285CC0ADC,WA15440010,SE708512-153245,SE708512-153245,Grössjön,708512-153245,LW,38000,708286-153401,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA15440010,8039.278887,N,,,572922,7082201
20.34618383,63.82298314,Point (762913.1064857590245083 7088307.92910638358443975),4559,SE2DEC10D5-3D3F-4062-8E0A-176D548FE621,WA64200564,SE708712-172291,SE708712-172291,Nydalasjön,708712-172291,LW,28000,708809-172336,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA64200564,8114.869483,N,,,762913,7088308
18.57332153,63.86627892,Point (675543.71602638764306903 7087030.0413321889936924),4558,SE2985BDFC-56F8-48D2-8CC0-857FE8EA66E0,WA13684480,SE708712-163626,SE708712-163626,Kvarntjärn,708712-163626,LW,32000,708723-163518,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA13684480,1195.592585,N,,,675544,7087030
15.0833935,63.88988935,Point (504094.89008723589358851 7084746.74518067482858896),4557,SE5F0EDA6C-6110-44A5-8753-1560353DC7BC,WA40422946,SE708694-146450,SE708694-146450,Stortjärnen,708694-146450,LW,40000,708759-146532,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA40422946,1954.616993,N,,,504095,7084747
16.69683749,63.89224803,Point (583307.50334690813906491 7086114.75728095322847366),4556,SE98D01C1B-5542-47F9-BE73-60CF81FD67DF,WA84514931,SE708692-154460,SE708692-154460,Stor-Kärmsjön,708692-154460,LW,38000,708755-154387,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA84514931,4268.778222,N,,,583308,7086115
17.92555431,63.87986807,Point (643671.41639344184659421 7086921.61582533083856106),4555,SEED57BC23-84FD-4455-A5EF-B41EFF1B54EB,WA50644742,SE708691-160443,SE708691-160443,Stenbitsjön,708691-160443,LW,34000,708790-160378,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA50644742,3264.612037,N,,,643671,7086922
18.44245537,63.86725411,Point (669114.00875087955500931 7086784.86425227299332619),4554,SE0E1EC1D4-6471-4003-9702-59FF65BA511D,WA43416454,SE708675-162970,SE708675-162970,Grundsjön,708675-162970,LW,34000,708709-162960,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA43416454,2663.422682,N,,,669114,7086785
18.60113867,63.865238,Point (676916.31931546574924141 7086991.48621165473014116),4553,SE8E757A94-54D2-4D1D-86CC-1A012D4A2F49,WA98415739,SE708666-163784,SE708666-163784,Storsjön,708666-163784,LW,32000,708826-163722,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA98415739,4813.39167,N,,,676916,7086991
14.80121123,63.88534366,Point (490236.53744823631132022 7084253.18758122902363539),4552,SE8A66E113-E329-4071-A662-430EA7C32E9F,WA97469936,SE708659-145252,SE708659-145252,Hökvattnet,708659-145252,LW,40000,708680-145177,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA97469936,16534.48431,N,,,490237,7084253
14.80370804,63.75216874,Point (490314.10914197319652885 7069413.27812445629388094),4407,SE2A820692-4431-407E-B271-83F17D9655B6,WA90177823,SE707182-145093,SE707182-145093,Siksjön,707182-145093,LW,40000,707356-144988,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA90177823,1959.573389,N,,,490314,7069413
12.42201835,63.71417508,Point (372644.55875771417049691 7067733.96600128524005413),4406,SE74E3AB6D-5950-4ED5-B981-9C843258A65E,WA10928120,SE707180-133311,SE707180-133311,Stortjärnen,707180-133311,LW,40000,707081-133406,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA10928120,1582.80045,N,,,372645,7067734
19.26280952,63.70600939,Point (710573.43170624715276062 7071281.93289357051253319),4405,SE6B15CD87-374E-4BB8-8335-7DCD1CE5C65F,WA78422763,SE707165-167082,SE707165-167082,Harkvattnet,707165-167082,LW,31000,707112-167085,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA78422763,4181.904262,N,,,710573,7071282
12.34745127,63.70684904,Point (368928.86370947933755815 7067069.09480161778628826),4404,SE016D151C-A47A-441F-BC91-985974BC6F83,WA88439167,SE707165-133021,SE707165-133021,Summelsjön,707165-133021,LW,40000,706681-369007,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA88439167,7062.829744,N,,,368929,7067069
14.55585018,63.74881849,Point (478081.33198268117848784 7069100.72318112663924694),4403,SE74EABA83-68C8-4FEE-A1AC-CD42F0B686D8,WA63076726,SE707162-143859,SE707162-143859,Svarttjärnen,707162-143859,LW,40000,707311-143644,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA63076726,2459.464472,N,,,478081,7069101
15.52324469,63.74805966,Point (525822.53313847130630165 7069045.79215349163860083),4402,SE8F277580-B174-4EC9-86DF-A6B4BCB36709,WA66681242,SE707150-148695,SE707150-148695,Hostsjön,707150-148695,LW,38000,707064-148574,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA66681242,6882.426345,N,,,525823,7069046
15.62876659,63.75404616,Point (531024.48221258062403649 7069759.64999030623584986),4401,SEECB1E525-6ABB-4005-9242-96BBB5F07B93,WA47014966,SE707143-149123,SE707143-149123,Norrtjärnen,707143-149123,LW,38000,707209-149115,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA47014966,2063.955692,N,,,531024,7069760
18.31407375,63.72746274,Point (663619.90013782551977783 7070889.9600608954206109),4400,SE07E97BD7-03C4-49E9-9044-5F41DF9FA942,WA99339387,SE707140-162336,SE707140-162336,Uddersjön,707140-162336,LW,34000,707237-162384,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA99339387,4006.953014,N,,,663620,7070890
18.8810314,63.73902244,Point (691509.47899090184364468 7073753.49588207341730595),4415,SEF8C6B2C9-3C40-46B6-89E0-3D301E05647F,WA30123335,SE707298-165316,SE707298-165316,Södra Nordsjön,707298-165316,LW,32000,707452-165107,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA30123335,6556.664642,N,,,691509,7073753
16.03573967,63.7719821,Point (551070.90506869135424495 7072020.11427652183920145),4414,SE37E41B71-8D1F-46E0-84B8-BFB79BAA8C5B,WA49524403,SE707286-151239,SE707286-151239,Spånsjön,707286-151239,LW,38000,707426-150983,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA49524403,7240.226021,N,,,551071,7072020
19.64499969,63.71602943,Point (729346.86926775972824544 7073712.71438112668693066),4413,SE9C9573A6-D8A9-48AE-89AD-A33ECEA4265C,WA83606462,SE707278-168990,SE707278-168990,Gvorrsjön,707278-168990,LW,30000,707365-168955,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA83606462,3617.916804,N,,,729347,7073713
12.94013754,63.75033841,Point (398362.62480583222350106 7070833.16292080283164978),4412,SE077CA2B7-9431-46EA-9CD6-7C229878612D,WA25508841,SE707277-136214,SE707277-136214,Äcklingen,707277-136214,LW,40000,707428-135796,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA25508841,28521.9441,N,,,398363,7070833
16.19451781,63.77270289,Point (558897.9917662835214287 7072236.67786178458482027),4411,SE8F1D9C06-B455-4543-8158-5F1F9794D4F0,WA59988628,SE707265-151990,SE707265-151990,Dragasjön,707265-151990,LW,38000,707531-151895,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA59988628,6574.028876,N,,,558898,7072237
19.22082959,63.71804362,Point (708412.62700091127771884 7072482.87016684748232365),4410,SE84F99C3E-2832-4490-96CD-9E8378D7A75F,WA53452579,SE707244-166885,SE707244-166885,Stocksjön,707244-166885,LW,31000,707207-166889,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA53452579,825.896463,N,,,708413,7072483
14.60057338,63.75586858,Point (480293.13073778606485575 7069871.73556466680020094),4409,SE7CE94B17-1893-4B0A-B63A-0F492BFA0278,WA15117332,SE707233-144088,SE707233-144088,Holmsjön,707233-144088,LW,40000,707435-143851,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA15117332,2817.180838,N,,,480293,7069872
19.2424203,63.71708492,Point (709484.88773307821247727 7072447.36152338515967131),4408,SE640BF7EB-5144-43C3-9FDC-80923C1F26C1,WA80429998,SE707229-167010,SE707229-167010,Stenträsket,707229-167010,LW,31000,707269-166950,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA80429998,2574.82699,N,,,709485,7072447
12.63274306,63.71508106,Point (383055.10402346146292984 7067431.84586624056100845),4391,SEAFCF9B34-1112-4B8D-B535-350965CEAA8C,WA22914195,SE707074-134346,SE707074-134346,Baksjön,707074-134346,LW,40000,707174-134304,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA22914195,7974.316705,N,,,383055,7067432
15.96157121,63.75771336,Point (547437.64194606058299541 7070372.96926168818026781),4390,SE2A57EEF8-087E-4993-82F8-B1418A2978E3,WA38433579,SE707070-150791,SE707070-150791,Onsjön,707070-150791,LW,38000,707144-150820,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA38433579,12194.60493,N,,,547438,7070373
19.30587925,63.69776812,Point (712759.66798549587838352 7070507.78247535601258278),4389,SE732BD915-AEA0-4E75-878A-35A6EB9EBB83,WA16599497,SE707055-167290,SE707055-167290,Orrmyrträsket,707055-167290,LW,31000,707026-167319,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA16599497,1935.448896,N,,,712760,7070508
16.41850158,63.75843178,Point (569975.79685029573738575 7070873.21229056175798178),4388,SE62BA2DD0-C2C1-40D6-9DE9-EF9D76E1F032,WA36520779,SE707055-153040,SE707055-153040,Silsjön,707055-153040,LW,38000,707226-153037,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA36520779,14630.02246,N,,,569976,7070873
19.49687085,63.6968296,Point (722193.12312358396593481 7071054.4891453580930829),4387,SEC6BB93B8-B850-40E7-BF5D-CA20773FA86A,WA46861913,SE707046-168268,SE707046-168268,Öratjärnen,707046-168268,LW,30000,707077-168216,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA46861913,2022.863381,N,,,722193,7071054
19.25347832,63.70042455,Point (710153.75770190556067973 7070630.18408282194286585),4386,SE714D4556-B105-4556-9BA2-5A340FA1554F,WA25757374,SE707041-167068,SE707041-167068,Trolltjärnen,707041-167068,LW,31000,707050-167028,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA25757374,743.105815,N,,,710154,7070630
16.84537129,63.74940958,Point (591058.56599701778031886 7070405.8014130936935544),4385,SEC9232DCF-DC26-4DF3-A5CC-018BABB48FB6,WA30734257,SE707027-154763,SE707027-154763,Betarsjön,707027-154763,LW,38000,707094-154759,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA30734257,63892.18924,N,,,591059,7070406
19.26540178,63.69430006,Point (710787.97595253947656602 7069988.10292010195553303),4384,SEFF416D2B-7E7B-467A-B1B6-D3BFF7112BCF,WA26503798,SE707014-167126,SE707014-167126,Abborrträsket,707014-167126,LW,31000,706970-167101,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA26503798,1849.036156,N,,,710788,7069988
13.35397495,63.73167928,Point (418724.91580167546635494 7068161.83348964061588049),4399,SE7A434926-908E-4561-B4B0-693FF05184D6,WA42431074,SE707130-138097,SE707130-138097,Bergsjön,707130-138097,LW,40000,707183-137867,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA42431074,12172.29675,N,,,418725,7068162
12.38026778,63.70337291,Point (370533.67849701002705842 7066615.48616805579513311),4398,SEB1F0D794-6C50-46BA-9375-7FDBC30FA2AF,WA29225274,SE707123-133015,SE707123-133015,Skärvattnet,707123-133015,LW,40000,707011-133237,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA29225274,4129.624471,N,,,370534,7066615
20.2688703,63.67900846,Point (760441.26280878600664437 7071990.0410279743373394),4397,SEF5CDA5D3-1769-4062-8566-13E9383D8FE2,WA35393430,SE707115-172079,SE707115-172079,Själafjärden,707079-172076,LW,28029,707192-172099,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA35393430,1722.644078,N,,,760441,7071990
16.17441025,63.7632552,Point (557926.09515398216899484 7071165.84151755832135677),4396,SE6DC8D3C8-881D-4270-A0F2-E532085F5730,WA51616981,SE707115-151952,SE707115-151952,Mörtsjön,707115-151952,LW,38000,707426-151638,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA51616981,14635.29421,N,,,557926,7071166
17.04792327,63.76798828,Point (600984.58625997288618237 7072780.47308603394776583),4395,SE3D73EC00-5543-4518-AB01-74722B43F11B,WA59667918,SE707110-156032,SE707110-156032,Degerforsens Dämn.Omr,707110-156032,LW,38000,707554-156113,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA59667918,30082.94807,N,,,600985,7072780
15.66455124,63.76146937,Point (532780.94260492699686438 7070604.72019366454333067),4394,SEBDE22C1B-04CA-4DE4-8C07-5F85EFA25166,WA39751758,SE707110-149459,SE707110-149459,Lövöns Dämningsområd,707110-149459,LW,38000,707264-149307,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA39751758,19993.56172,N,,,532781,7070605
19.29553099,63.70087347,Point (712226.10602507961448282 7070819.07223391998559237),4393,SE3A620637-9DF9-4192-A4D7-972500ADB0DB,WA33955018,SE707099-167251,SE707099-167251,Noret,707099-167251,LW,31000,707128-167222,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA33955018,1392.116279,N,,,712226,7070819
19.2767865,63.70113556,Point (711298.90345070825424045 7070785.88171784300357103),4392,SE65A35236-560A-48AB-8BB1-4FC1D18D1FE9,WA58620852,SE707085-167151,SE707085-167151,Gäddträsket,707085-167151,LW,31000,707029-167173,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA58620852,1503.570847,N,,,711299,7070786
18.24306263,63.71462557,Point (660188.86990940594114363 7069280.52241699770092964),4375,SE0DCCEC85-6B82-4545-BF29-49EBE83DCEBF,WA45428140,SE706863-162195,SE706863-162195,Västborgaren,706863-162195,LW,34000,706978-162073,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA45428140,13414.54957,N,,,660189,7069281
15.64764567,63.72615006,Point (531986.74552059988491237 7066660.53989438153803349),4374,SEDAAC06DD-77EB-4637-8A8F-326D5390FCC4,WA71209097,SE706863-149153,SE706863-149153,Evensjön,706863-149153,LW,38000,706859-149308,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA71209097,3743.279484,N,,,531987,7066661
12.518731,63.68970749,Point (377315.18422043509781361 7064819.80772312171757221),4373,SE527EDD07-1BB7-4D14-917E-9564632CAB77,WA53369911,SE706851-133759,SE706851-133759,Vackerslåttjärnen,706851-133759,LW,40000,706860-133783,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA53369911,3297.973623,N,,,377315,7064820
12.41369283,63.68115916,Point (372084.6265500970184803 7064074.33783617056906223),4372,SE4349865C-4F83-46B4-9A4F-9AFBCDC0CB9A,WA35963714,SE706842-133240,SE706842-133240,Korsvattnet,706842-133240,LW,40000,706802-133193,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA35963714,3296.459,N,,,372085,7064074
18.80001122,63.69491238,Point (687807.25172222719993442 7068603.67095985822379589),4371,SE2219FA3B-2B4B-441B-AD05-B5F87C57C560,WA74715492,SE706839-164969,SE706839-164969,Trehörningssjön,706839-164969,LW,33000,706841-164888,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA74715492,7594.944369,N,,,687807,7068604
17.11197587,63.72771393,Point (604290.59308658714871854 7068397.3658490227535367),4370,SECFD3CA3E-6126-42E7-87CC-5A66B59FEB4F,WA48473277,SE706835-156437,SE706835-156437,Rosjön,706835-156437,LW,38000,707022-156403,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA48473277,16313.80085,N,,,604291,7068397
15.07150352,63.73079997,Point (503531.18007246678462252 7067018.83057999983429909),4369,SED2CC9F16-B883-4D83-B27D-224F63F0A428,WA90285094,SE706830-146484,SE706830-146484,Lomsjön,706830-146484,LW,40000,707064-146234,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA90285094,6194.332692,N,,,503531,7067019
14.69492577,63.74055527,Point (484940.03711586253484711 7068140.158009541220963),4368,SE8637ADA9-E011-47BD-BEFF-01A7FE476D5B,WA82659528,SE706815-144490,SE706815-144490,Lövsjön,706815-144490,LW,40000,707128-144547,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA82659528,23383.12317,N,,,484940,7068140
